ID,SOLVER,FASE,RUN,TIEMPO,Z,STATUS,SUMMARY,NOTES
fase3_sat_run27,sat,fase3,27,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run27.json,
fase3_sat_run28,sat,fase3,28,0.0180000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run28.json,
fase3_sat_run29,sat,fase3,29,0.0200000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run29.json,
fase3_sat_run30,sat,fase3,30,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run30.json,
fase3_sat_run31,sat,fase3,31,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run31.json,
fase3_sat_run32,sat,fase3,32,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run32.json,
fase3_sat_run33,sat,fase3,33,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run33.json,
fase3_sat_run34,sat,fase3,34,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run34.json,
fase3_sat_run35,sat,fase3,35,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run35.json,
fase3_sat_run36,sat,fase3,36,0.0160000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run36.json,
fase3_sat_run37,sat,fase3,37,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run37.json,
fase3_sat_run38,sat,fase3,38,0.0190000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run38.json,
fase3_sat_run39,sat,fase3,39,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run39.json,
fase3_sat_run40,sat,fase3,40,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run40.json,
fase3_sat_run41,sat,fase3,41,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run41.json,
fase3_sat_run42,sat,fase3,42,0.0160000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run42.json,
fase3_sat_run43,sat,fase3,43,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run43.json,
fase3_sat_run44,sat,fase3,44,0.0180000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run44.json,
fase3_sat_run45,sat,fase3,45,0.0180000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run45.json,
fase3_sat_run46,sat,fase3,46,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run46.json,
fase3_sat_run47,sat,fase3,47,0.0180000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run47.json,
fase3_sat_run48,sat,fase3,48,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run48.json,
fase3_sat_run49,sat,fase3,49,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run49.json,
fase3_sat_run50,sat,fase3,50,0.0170000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_sat_run50.json,
fase3_cbc_run1,cbc,fase3,1,0.0270000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run1.json,
fase3_cbc_run2,cbc,fase3,2,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run2.json,
fase3_cbc_run3,cbc,fase3,3,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run3.json,
fase3_cbc_run4,cbc,fase3,4,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run4.json,
fase3_cbc_run5,cbc,fase3,5,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run5.json,
fase3_cbc_run6,cbc,fase3,6,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run6.json,
fase3_cbc_run7,cbc,fase3,7,0.0250000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run7.json,
fase3_cbc_run8,cbc,fase3,8,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run8.json,
fase3_cbc_run9,cbc,fase3,9,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run9.json,
fase3_cbc_run10,cbc,fase3,10,0.0250000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run10.json,
fase3_cbc_run11,cbc,fase3,11,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run11.json,
fase3_cbc_run12,cbc,fase3,12,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run12.json,
fase3_cbc_run13,cbc,fase3,13,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run13.json,
fase3_cbc_run14,cbc,fase3,14,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run14.json,
fase3_cbc_run15,cbc,fase3,15,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run15.json,
fase3_cbc_run16,cbc,fase3,16,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run16.json,
fase3_cbc_run17,cbc,fase3,17,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run17.json,
fase3_cbc_run18,cbc,fase3,18,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run18.json,
fase3_cbc_run19,cbc,fase3,19,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run19.json,
fase3_cbc_run20,cbc,fase3,20,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run20.json,
fase3_cbc_run21,cbc,fase3,21,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run21.json,
fase3_cbc_run22,cbc,fase3,22,0.0250000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run22.json,
fase3_cbc_run23,cbc,fase3,23,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run23.json,
fase3_cbc_run24,cbc,fase3,24,0.0590000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run24.json,
fase3_cbc_run25,cbc,fase3,25,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run25.json,
fase3_cbc_run26,cbc,fase3,26,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run26.json,
fase3_cbc_run27,cbc,fase3,27,0.0250000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run27.json,
fase3_cbc_run28,cbc,fase3,28,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run28.json,
fase3_cbc_run29,cbc,fase3,29,0.0270000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run29.json,
fase3_cbc_run30,cbc,fase3,30,0.0300000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run30.json,
fase3_cbc_run31,cbc,fase3,31,0.0270000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run31.json,
fase3_cbc_run32,cbc,fase3,32,0.0270000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run32.json,
fase3_cbc_run33,cbc,fase3,33,0.0280000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run33.json,
fase3_cbc_run34,cbc,fase3,34,0.0270000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run34.json,
fase3_cbc_run35,cbc,fase3,35,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run35.json,
fase3_cbc_run36,cbc,fase3,36,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run36.json,
fase3_cbc_run37,cbc,fase3,37,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run37.json,
fase3_cbc_run38,cbc,fase3,38,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run38.json,
fase3_cbc_run39,cbc,fase3,39,0.0250000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run39.json,
fase3_cbc_run40,cbc,fase3,40,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run40.json,
fase3_cbc_run41,cbc,fase3,41,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run41.json,
fase3_cbc_run42,cbc,fase3,42,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run42.json,
fase3_cbc_run43,cbc,fase3,43,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run43.json,
fase3_cbc_run44,cbc,fase3,44,0.0270000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run44.json,
fase3_cbc_run45,cbc,fase3,45,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run45.json,
fase3_cbc_run46,cbc,fase3,46,0.0250000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run46.json,
fase3_cbc_run47,cbc,fase3,47,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run47.json,
fase3_cbc_run48,cbc,fase3,48,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run48.json,
fase3_cbc_run49,cbc,fase3,49,0.0260000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run49.json,
fase3_cbc_run50,cbc,fase3,50,0.0250000000,-483.7000000000,0,/home/ferran/proyectos/opt-menorca/data/solutions/summaries/graph_model_experiment/phase3_rehab_cbc_run50.json,
